tarifa,fecha,tarjeta_id,ruleta_id
1.25,2019-07-28 09:08:21,618,1022
1.25,2017-01-01 17:11:57,667,761
1.25,2019-09-27 14:42:57,631,358
1.25,2017-12-27 05:22:01,694,969
1.25,2016-06-23 01:40:12,679,785
1.25,2018-05-07 06:32:33,653,363
1.25,2016-09-09 07:59:44,643,281
1.25,2019-05-06 19:37:36,637,442
1.25,2017-08-19 23:24:15,700,820
1.25,2019-07-19 06:49:19,672,834
1.25,2019-08-04 06:40:43,610,924
1.25,2019-04-19 00:29:42,756,365
1.25,2019-02-17 03:44:23,602,1011
1.25,2019-08-01 10:33:28,662,174
1.25,2019-06-04 20:20:30,613,54
1.25,2017-03-13 02:13:38,682,179
1.25,2019-11-13 08:05:16,730,675
1.25,2018-09-09 21:34:32,629,466
1.25,2018-09-24 03:58:13,698,382
1.25,2018-12-18 19:59:20,723,956
1.25,2016-12-17 13:22:19,711,49
1.25,2019-01-28 07:32:39,799,494
1.25,2017-03-16 02:27:43,677,839
1.25,2016-05-14 07:43:52,675,88
1.25,2016-03-30 07:16:02,712,1013
1.25,2018-09-17 13:06:28,647,114
1.25,2019-02-26 08:45:21,784,1005
1.25,2016-06-03 05:41:43,678,723
1.25,2015-11-26 02:27:09,645,523
1.25,2018-12-19 02:44:21,673,271
1.25,2018-02-20 11:48:46,797,994
1.25,2018-12-07 20:11:33,687,517
1.25,2019-03-20 18:23:35,800,87
1.25,2016-11-06 05:11:39,686,939
1.25,2019-01-27 09:35:06,729,894
1.25,2017-02-17 14:36:15,710,515
1.25,2018-12-02 19:22:48,691,352
1.25,2019-10-07 06:59:50,653,39
1.25,2018-09-19 04:32:12,617,322
1.25,2018-01-02 01:40:20,621,62
1.25,2019-08-14 23:27:07,785,954
1.25,2017-06-24 20:35:04,790,793
1.25,2017-05-28 09:40:02,696,955
1.25,2018-07-18 22:08:33,601,711
1.25,2016-09-16 15:12:31,714,977
1.25,2016-10-14 02:44:45,671,177
1.25,2018-07-27 03:57:15,701,706
1.25,2017-11-04 13:54:08,644,1010
1.25,2017-06-30 23:23:19,747,929
1.25,2016-02-18 13:15:20,649,14
1.25,2019-05-06 03:30:44,700,751
1.25,2018-08-13 10:59:22,616,279
1.25,2016-02-19 16:01:05,738,388
1.25,2018-07-14 17:07:28,608,161
1.25,2019-03-14 06:55:40,630,840
1.25,2019-02-21 07:46:21,663,956
1.25,2017-05-11 17:45:48,631,522
1.25,2016-07-11 12:00:20,725,762
1.25,2016-01-02 01:18:47,719,251
1.25,2016-11-10 15:15:59,631,525
1.25,2019-03-19 12:45:08,607,975
1.25,2016-10-14 08:18:11,665,603
1.25,2017-05-06 08:20:16,623,988
1.25,2019-03-15 14:07:34,793,68
1.25,2019-04-08 16:26:14,792,928
1.25,2019-11-15 23:46:17,676,627
1.25,2019-04-09 20:12:03,663,610
1.25,2016-05-27 10:43:51,748,405
1.25,2016-11-20 22:58:23,614,789
1.25,2018-12-15 05:08:47,754,401
1.25,2019-03-29 01:14:42,792,441
1.25,2018-07-09 23:16:46,754,36
1.25,2015-12-08 23:00:16,665,302
1.25,2019-06-18 09:27:12,713,381
1.25,2016-03-15 12:38:08,618,935
1.25,2018-03-23 13:56:52,793,726
1.25,2018-08-14 22:10:52,777,293
1.25,2016-07-03 19:46:19,619,870
1.25,2017-08-16 06:13:43,650,1039
1.25,2016-06-18 03:18:48,744,48
1.25,2017-01-30 02:13:18,764,110
1.25,2017-04-20 07:18:18,760,784
1.25,2017-04-12 21:48:48,703,816
1.25,2017-05-15 09:23:21,704,361
1.25,2016-11-19 23:16:12,665,952
1.25,2017-10-23 13:40:12,621,635
1.25,2016-02-21 05:21:33,785,545
1.25,2018-11-24 10:29:37,617,189
1.25,2019-07-20 17:24:18,763,2
1.25,2018-04-08 17:22:45,607,417
1.25,2018-09-19 18:51:03,745,204
1.25,2016-01-06 12:08:26,686,313
1.25,2016-12-31 17:41:18,704,276
1.25,2017-04-05 03:51:41,792,947
1.25,2018-07-17 10:08:06,767,252
1.25,2018-10-20 22:35:48,786,458
1.25,2019-11-01 02:57:31,659,740
1.25,2017-03-22 11:44:43,613,906
1.25,2016-08-29 08:03:48,695,353
1.25,2019-08-13 08:30:43,693,308
1.25,2017-07-16 12:06:03,794,807
1.25,2018-11-26 21:04:50,706,37
1.25,2015-12-15 00:11:55,778,254
1.25,2017-06-12 02:51:18,762,469
1.25,2018-11-11 03:15:40,607,1002
1.25,2018-01-02 10:26:22,659,822
1.25,2018-11-10 17:21:10,632,616
1.25,2017-09-07 17:03:48,747,895
1.25,2019-05-27 20:24:09,754,511
1.25,2019-05-10 12:38:06,753,80
1.25,2017-10-03 16:30:10,629,423
1.25,2016-05-15 16:03:24,605,895
1.25,2017-12-01 23:41:48,776,278
1.25,2018-06-11 19:10:20,619,307
1.25,2019-01-14 02:05:25,708,234
1.25,2015-11-29 12:05:24,740,276
1.25,2018-08-22 09:17:02,699,305
1.25,2016-03-06 01:17:24,613,598
1.25,2016-12-20 23:48:48,768,195
1.25,2017-02-12 23:26:04,640,173
1.25,2016-12-21 14:42:27,777,815
1.25,2019-01-26 13:58:07,624,241
1.25,2018-08-14 08:40:34,608,492
1.25,2018-10-14 09:05:11,776,503
1.25,2016-06-09 04:45:57,758,60
1.25,2016-07-31 08:39:29,762,1013
1.25,2016-07-10 13:54:39,645,469
1.25,2016-04-22 14:56:02,629,248
1.25,2017-08-14 11:37:28,662,917
1.25,2016-03-08 23:24:44,606,748
1.25,2019-01-05 14:45:31,616,733
1.25,2018-04-25 12:31:01,674,214
1.25,2018-06-26 13:10:37,618,238
1.25,2016-05-26 08:41:01,788,321
1.25,2017-11-02 19:20:26,787,441
1.25,2017-01-01 10:59:35,726,741
1.25,2019-06-03 22:59:53,639,564
1.25,2016-06-06 01:14:43,781,449
1.25,2019-07-03 19:15:46,773,612
1.25,2016-06-10 13:25:11,773,462
1.25,2017-09-28 15:11:03,672,493
1.25,2017-03-02 00:43:01,655,145
1.25,2016-07-11 21:47:52,688,327
1.25,2016-06-08 15:54:32,691,358
1.25,2016-12-03 07:27:37,621,461
1.25,2015-12-15 22:32:15,661,822
1.25,2017-12-15 01:46:39,656,1007
1.25,2016-05-08 22:40:37,731,798
1.25,2019-05-08 11:01:05,622,594
1.25,2018-12-21 14:06:37,634,14
1.25,2015-12-26 13:20:10,792,454
1.25,2017-06-27 22:13:27,686,36
1.25,2017-01-18 04:36:02,687,580
1.25,2016-05-16 02:17:52,610,915
1.25,2019-08-24 07:34:21,659,269
1.25,2016-08-25 12:33:18,656,164
1.25,2018-06-03 05:09:16,607,257
1.25,2017-10-03 17:44:23,720,935
1.25,2019-08-28 22:30:09,614,140
1.25,2015-11-09 11:50:35,780,954
1.25,2016-10-15 12:11:10,669,228
1.25,2018-11-29 21:58:41,707,538
1.25,2018-08-20 14:26:04,772,337
1.25,2016-11-04 09:41:55,685,841
1.25,2019-09-13 14:45:18,668,148
1.25,2018-01-11 15:48:55,629,817
1.25,2019-05-29 07:56:36,794,263
1.25,2019-05-07 13:57:22,673,993
1.25,2018-07-17 11:37:36,627,427
1.25,2016-02-28 03:15:09,615,73
1.25,2019-01-09 22:17:53,618,513
1.25,2017-10-20 07:57:37,779,369
1.25,2018-05-21 14:17:42,612,212
1.25,2018-03-17 05:48:53,733,712
1.25,2018-02-15 06:30:54,651,768
1.25,2016-11-19 00:57:23,704,38
1.25,2019-08-06 09:15:26,789,40
1.25,2018-04-13 23:00:38,699,673
1.25,2017-10-29 22:24:05,717,238
1.25,2017-01-21 00:15:30,652,408
1.25,2017-04-21 08:32:54,784,662
1.25,2019-07-28 19:22:29,646,162
1.25,2018-10-22 10:46:06,787,464
1.25,2015-11-06 21:28:01,670,564
1.25,2017-02-10 00:48:07,764,329
1.25,2018-09-30 18:42:16,667,212
1.25,2015-12-11 01:04:39,700,335
1.25,2018-05-20 11:42:01,725,537
1.25,2019-06-05 07:06:34,732,90
1.25,2016-04-11 11:55:16,663,159
1.25,2018-12-24 17:24:59,773,1001
1.25,2017-03-30 23:08:16,776,798
1.25,2017-01-03 08:58:47,634,775
1.25,2016-06-21 10:20:56,772,717
1.25,2019-06-13 16:51:34,688,1029
1.25,2019-07-07 22:31:58,647,912
1.25,2018-03-02 10:01:55,648,273
1.25,2016-09-22 23:14:21,671,489
1.25,2019-09-03 14:25:47,703,690
1.25,2019-04-25 02:14:18,608,893
1.25,2018-01-20 23:12:29,640,528
1.25,2018-09-09 03:10:56,639,250
1.25,2019-04-26 00:59:37,611,826
1.25,2016-03-01 23:43:09,637,191
1.25,2017-06-24 21:15:10,768,192
1.25,2018-04-07 12:31:12,619,694
1.25,2018-01-29 06:08:12,712,77
1.25,2015-12-24 04:00:01,704,715
1.25,2016-02-08 13:57:54,654,822
1.25,2017-07-23 11:21:00,760,162
1.25,2018-12-25 04:10:10,664,655
1.25,2016-03-23 10:16:04,662,628
1.25,2017-09-07 03:13:02,607,669
1.25,2019-09-02 10:12:10,678,133
1.25,2016-06-24 05:02:17,671,459
1.25,2019-06-19 07:09:06,728,165
1.25,2017-01-03 17:58:48,721,590
1.25,2018-01-27 14:22:40,755,754
1.25,2019-08-05 16:46:30,666,304
1.25,2016-08-23 11:15:54,699,726
1.25,2018-12-27 18:33:14,773,388
1.25,2019-01-19 06:04:34,695,690
1.25,2017-12-16 20:18:18,604,219
1.25,2016-02-06 10:38:02,748,666
1.25,2018-11-16 17:20:18,675,243
1.25,2017-06-25 21:50:34,751,926
1.25,2018-01-21 00:54:22,607,105
1.25,2016-09-07 12:09:49,611,395
1.25,2017-07-25 00:24:04,784,1012
1.25,2018-11-30 01:08:06,759,115
1.25,2019-08-02 09:53:42,783,207
1.25,2018-07-20 19:30:22,634,736
1.25,2018-09-18 23:39:49,712,453
1.25,2015-11-04 05:24:20,665,975
1.25,2017-12-10 19:48:23,799,458
1.25,2019-08-16 20:55:50,733,238
1.25,2016-09-02 09:11:50,725,337
1.25,2019-10-30 09:17:10,724,376
1.25,2018-07-24 00:37:55,789,84
1.25,2019-08-16 19:21:13,715,1011
1.25,2018-06-26 00:30:47,642,908
1.25,2016-04-10 22:42:32,629,287
1.25,2019-05-15 03:27:44,722,116
1.25,2019-07-10 09:23:59,737,578
1.25,2016-04-05 07:09:44,760,627
1.25,2019-06-11 02:13:07,650,553
1.25,2016-12-01 00:23:25,658,823
1.25,2019-07-16 00:32:15,760,718
1.25,2019-04-14 21:11:02,750,498
1.25,2017-04-10 09:12:42,782,101
1.25,2019-09-20 04:11:01,736,790
1.25,2019-08-09 09:16:34,652,178
1.25,2017-03-22 14:30:42,618,1005
1.25,2019-10-21 17:17:07,696,889
1.25,2019-06-01 14:56:13,798,354
1.25,2018-06-07 22:48:11,762,475
1.25,2017-01-29 06:23:53,618,49
1.25,2019-09-21 05:52:55,664,217
1.25,2018-04-02 10:53:53,756,741
1.25,2016-08-21 16:50:10,797,578
1.25,2016-04-15 11:49:47,608,568
1.25,2017-06-15 04:13:46,633,253
1.25,2018-10-29 08:12:02,620,563
1.25,2019-07-28 01:33:47,722,50
1.25,2019-02-03 03:41:00,631,1042
1.25,2017-11-20 13:57:26,782,398
1.25,2019-11-18 14:56:52,661,451
1.25,2018-07-24 19:22:49,618,203
1.25,2019-05-30 16:10:23,646,894
1.25,2016-10-14 21:32:16,682,1029
1.25,2019-08-13 20:48:19,653,860
1.25,2015-12-11 00:31:31,757,756
1.25,2016-10-14 08:48:39,668,511
1.25,2019-04-04 18:46:08,743,594
1.25,2016-11-13 21:38:01,672,388
1.25,2016-11-19 03:12:36,724,767
1.25,2017-02-14 06:29:52,660,943
1.25,2019-08-22 01:19:16,664,591
1.25,2015-12-15 16:17:38,795,534
1.25,2016-12-24 22:19:57,695,167
1.25,2017-09-29 04:11:00,782,210
1.25,2016-03-17 08:06:56,648,817
1.25,2018-07-02 08:25:49,784,928
1.25,2019-07-19 03:37:58,688,999
1.25,2017-05-09 06:00:45,663,41
1.25,2018-06-18 17:30:07,691,298
1.25,2018-04-02 14:55:08,603,575
1.25,2018-09-13 18:17:45,769,328
1.25,2019-06-18 04:24:17,694,736
1.25,2018-12-10 01:22:39,607,265
1.25,2019-11-19 09:38:05,665,679
1.25,2016-07-25 18:03:52,690,631
1.25,2016-02-18 11:05:35,763,450
1.25,2018-04-15 07:34:02,793,429
1.25,2016-03-12 22:51:39,763,1029
1.25,2019-02-19 19:18:22,795,845
1.25,2018-01-19 13:37:26,733,541
1.25,2018-02-09 12:07:36,612,909
0.5,2017-07-05 02:50:06,792,1064
0.5,2017-03-02 14:49:50,644,1064
0.5,2016-02-01 11:42:06,760,1046
0.5,2016-11-29 13:33:21,616,1058
0.5,2018-04-19 19:52:41,783,1052
0.5,2017-09-30 18:23:56,747,1061
0.5,2016-12-18 23:52:23,671,1054
0.5,2016-02-16 06:33:24,710,1053
0.5,2018-08-04 12:25:22,723,1066
0.5,2017-06-05 02:37:33,759,1052
0.5,2016-08-23 03:04:28,634,1047
0.5,2018-03-11 22:18:55,720,1049
0.5,2016-04-17 05:10:04,737,1046
0.5,2017-02-02 13:25:10,637,1052
0.5,2019-03-28 03:07:06,796,1062
0.5,2017-03-01 06:38:49,795,1065
0.5,2019-02-06 04:30:58,784,1052
0.5,2018-01-24 10:52:19,701,1051
0.5,2017-09-22 18:51:41,690,1063
0.5,2019-04-01 16:36:54,757,1059
0.5,2017-10-08 06:20:05,700,1048
0.5,2016-06-19 04:48:36,736,1048
0.5,2018-11-18 19:58:03,739,1058
0.5,2015-11-15 10:54:21,668,1055
0.5,2018-04-19 10:51:32,730,1062
0.5,2017-04-05 18:40:40,799,1066
0.5,2017-04-15 12:08:58,798,1058
0.5,2017-07-29 15:36:43,718,1047
0.5,2016-07-16 12:02:43,724,1046
0.5,2016-11-26 15:35:41,790,1064
0.5,2018-09-10 06:54:49,727,1056
0.5,2018-03-15 20:29:08,637,1049
0.5,2018-06-12 13:21:24,677,1066
0.5,2016-11-14 12:42:27,668,1053
0.5,2019-06-14 23:00:40,692,1065
0.5,2016-02-12 16:59:26,765,1053
0.5,2018-06-18 00:22:57,784,1055
0.5,2019-03-07 21:55:39,773,1059
0.5,2016-11-08 06:32:43,799,1058
0.5,2019-01-19 21:52:07,726,1066
0.5,2018-09-25 12:23:48,723,1060
0.5,2019-06-21 11:57:13,750,1064
0.5,2018-08-17 15:49:44,739,1062
0.5,2019-01-17 03:44:49,624,1051
0.5,2016-10-15 21:48:41,782,1050
0.5,2019-02-12 15:01:24,746,1058
0.5,2018-01-29 13:16:07,666,1060
0.5,2015-11-10 03:20:52,608,1044
0.5,2019-04-26 07:49:02,705,1049
0.5,2018-04-21 01:13:39,785,1057
0.5,2018-02-19 13:54:48,666,1063
0.5,2017-08-14 15:27:05,601,1048
0.5,2015-12-10 01:37:45,710,1046
0.5,2017-09-18 21:29:25,724,1059
0.5,2017-05-27 21:40:52,765,1066
0.5,2015-11-26 05:57:02,692,1049
0.5,2017-04-07 12:51:03,697,1065
0.5,2018-02-09 21:51:41,673,1051
0.5,2017-05-17 21:50:12,642,1050
0.5,2019-10-06 01:59:34,795,1065
0.5,2018-11-07 05:09:03,761,1044
0.5,2019-05-21 12:13:17,774,1049
0.5,2017-05-28 16:35:51,773,1066
0.5,2019-11-07 00:34:42,747,1063
0.5,2016-05-02 13:36:05,723,1057
0.5,2018-04-16 20:31:16,619,1055
0.5,2019-05-24 04:54:33,624,1060
0.5,2016-04-19 23:07:54,623,1050
0.5,2018-06-25 21:44:17,669,1065
0.5,2016-06-23 21:50:30,737,1057
0.5,2019-01-10 09:07:37,682,1050
0.5,2017-09-20 19:04:00,609,1058
0.5,2018-09-09 20:54:18,772,1054
0.5,2016-12-11 01:12:33,714,1064
0.5,2019-10-01 07:28:12,627,1063
0.5,2019-02-27 15:32:11,746,1060
0.5,2018-06-16 02:39:19,690,1063
0.5,2017-02-24 23:00:14,730,1054
0.5,2019-04-17 07:42:30,617,1057
0.5,2019-05-10 21:40:11,633,1047
0.5,2017-06-20 20:47:21,712,1064
0.5,2016-06-07 11:55:29,610,1058
0.5,2018-07-03 12:19:03,778,1064
0.5,2018-02-05 08:22:51,786,1051
0.5,2019-03-20 03:12:27,697,1061
0.5,2017-02-03 07:58:07,633,1049
0.5,2018-11-13 11:58:51,715,1045
0.5,2016-11-29 15:29:51,628,1061
0.5,2015-12-08 12:08:14,746,1058
0.5,2019-09-13 15:55:19,712,1059
0.5,2017-05-16 03:52:41,657,1057
0.5,2016-02-09 23:49:12,654,1055
0.5,2016-09-23 03:32:51,759,1066
0.5,2017-01-27 23:16:46,717,1045
0.5,2016-07-02 14:39:07,791,1064
0.5,2018-01-26 04:53:42,717,1055
0.5,2017-08-23 11:13:34,767,1049
0.5,2019-10-26 00:31:06,611,1064
0.5,2019-04-24 16:49:28,787,1046
0.5,2016-02-07 07:38:50,717,1056
0.5,2016-05-09 14:35:25,654,1044
0.5,2018-04-11 03:34:32,779,1058
0.5,2019-02-17 22:17:45,772,1047
0.5,2018-10-03 04:55:33,633,1052
0.5,2017-05-16 22:59:18,722,1065
0.5,2019-08-20 19:58:30,654,1048
0.5,2018-06-12 08:10:35,735,1051
0.5,2018-01-21 15:47:50,778,1063
0.5,2017-08-19 00:26:39,751,1058
0.5,2017-03-19 06:34:28,704,1061
0.5,2015-12-30 14:24:16,796,1063
0.5,2016-09-26 15:58:25,640,1065
0.5,2016-10-28 18:33:38,767,1050
0.5,2016-10-03 11:30:50,786,1044
0.5,2017-05-26 04:13:12,763,1050
0.5,2016-11-15 15:30:16,608,1065
0.5,2017-12-07 01:34:11,798,1054
0.5,2019-04-13 06:10:33,696,1061
0.5,2017-03-11 19:35:51,701,1045
0.5,2016-02-24 22:51:38,675,1055
0.5,2018-07-03 06:08:00,728,1045
0.5,2017-11-25 02:46:02,669,1060
0.5,2018-12-01 17:42:14,726,1065
0.5,2017-07-04 16:50:50,716,1053
0.5,2018-07-15 22:35:44,702,1051
0.5,2016-04-17 04:31:03,727,1049
0.5,2016-03-27 10:08:16,753,1051
0.5,2016-02-27 05:10:26,650,1055
0.5,2016-10-30 10:16:02,677,1045
0.5,2019-09-30 09:07:01,764,1060
0.5,2019-08-13 23:57:27,680,1066
0.5,2017-10-31 04:24:08,736,1055
0.5,2015-11-08 12:36:57,660,1063
0.5,2019-11-07 15:19:02,773,1046
0.5,2018-12-16 12:01:59,652,1065
0.5,2017-09-17 09:00:06,784,1051
0.5,2017-09-25 13:13:55,734,1057
0.5,2019-08-30 22:43:24,761,1044
0.5,2019-07-19 14:04:28,703,1059
0.5,2018-10-02 12:17:04,779,1063
0.5,2019-02-11 21:57:38,752,1044
0.5,2018-05-25 08:32:37,728,1066
0.5,2016-12-24 23:00:34,800,1056
0.5,2017-08-10 23:03:18,632,1054
0.5,2015-11-17 17:10:04,709,1050
0.5,2018-07-17 02:47:13,683,1045
0.5,2019-03-20 16:02:15,758,1059
0.5,2017-01-12 03:05:33,642,1046
0.5,2017-12-13 11:00:08,636,1063
0.5,2017-06-08 17:26:14,713,1061
0.5,2018-07-28 02:46:13,794,1058
0.5,2017-01-28 16:12:41,603,1059
0.5,2016-02-29 15:56:51,623,1052
0.5,2016-01-09 04:48:33,729,1045
0.5,2018-04-07 19:08:24,634,1062
0.5,2017-07-01 20:36:10,723,1063
0.5,2017-05-31 12:18:32,769,1059
0.5,2016-06-04 22:09:13,684,1063
0.5,2017-01-20 07:58:53,626,1060
0.5,2016-03-03 06:56:59,715,1047
0.5,2016-09-07 11:42:14,756,1064
0.5,2017-01-26 00:19:31,794,1057
0.5,2016-11-12 15:06:07,643,1063
0.5,2018-12-11 20:45:25,663,1066
0.5,2018-06-10 02:37:59,696,1060
0.5,2016-02-28 02:09:14,795,1061
0.5,2017-11-20 07:31:40,634,1058
0.5,2016-07-03 10:08:51,773,1058
0.5,2018-07-08 03:08:35,632,1062
0.5,2017-02-20 07:27:02,616,1044
0.5,2015-12-08 11:05:54,637,1047
0.5,2016-09-06 11:04:16,691,1061
0.5,2017-10-13 19:16:26,785,1048
0.5,2018-07-11 17:46:35,746,1063
0.5,2019-02-08 10:40:19,602,1065
0.5,2016-11-15 05:51:51,605,1046
0.5,2017-11-04 11:34:35,748,1045
0.5,2018-04-10 05:17:18,752,1045
0.5,2019-06-04 00:20:30,701,1060
0.5,2016-07-26 15:19:41,607,1048
0.5,2016-12-22 21:31:23,779,1049
0.5,2017-11-18 06:47:23,714,1051
0.5,2018-06-20 06:52:56,687,1044
0.5,2017-09-03 23:51:38,698,1064
0.5,2017-08-15 10:13:52,765,1049
0.5,2016-04-27 06:56:10,727,1056
0.5,2018-04-28 12:19:14,606,1065
0.5,2019-01-14 18:47:05,634,1065
0.5,2016-01-11 17:38:12,684,1064
0.5,2016-12-16 17:20:51,789,1057
0.5,2017-12-20 16:59:00,666,1049
0.5,2016-10-29 03:33:01,794,1048
0.5,2018-12-11 10:14:14,742,1050
0.5,2018-07-14 00:23:47,728,1048
0.5,2019-10-01 12:26:59,760,1059
0.5,2018-03-31 18:36:00,643,1046
0.5,2019-05-29 16:12:33,601,1047
0.5,2017-09-04 07:34:29,643,1050
0.5,2019-07-10 02:34:16,717,1053
0.5,2018-09-25 17:49:13,669,1053
0.5,2018-09-14 23:57:00,652,1066
0.5,2016-10-16 23:10:06,678,1047
0.5,2016-09-25 12:48:29,800,1048
0.5,2017-08-18 15:26:21,785,1061
0.5,2015-12-22 15:14:58,637,1051
0.5,2019-02-21 19:34:34,680,1059
0.5,2016-02-16 20:48:45,610,1054
0.5,2019-09-24 17:23:57,617,1061
0.5,2018-04-28 12:07:19,774,1047
0.5,2018-09-28 04:56:02,601,1065
0.5,2019-02-22 11:31:19,642,1046
0.5,2016-01-18 05:36:29,740,1066
0.5,2019-01-31 02:23:03,738,1050
0.5,2016-05-05 19:05:40,702,1045
0.5,2017-12-27 04:06:21,786,1057
0.5,2017-02-05 02:17:39,751,1059
0.5,2019-11-03 23:54:10,675,1062
0.5,2017-04-02 03:15:27,703,1048
0.5,2017-08-10 07:31:54,649,1056
0.5,2016-09-21 08:44:42,745,1058
0.5,2016-12-03 11:42:45,748,1051
0.5,2017-11-08 14:09:16,792,1064
0.5,2019-04-13 11:43:55,646,1065
0.5,2017-02-04 00:09:20,762,1046
0.5,2017-01-05 01:38:44,658,1064
0.5,2019-10-12 15:31:06,683,1044
0.5,2018-04-28 07:16:01,667,1057
0.5,2019-06-23 19:17:11,736,1061
0.5,2018-03-01 23:53:33,713,1063
0.5,2017-12-12 01:02:53,656,1047
0.5,2017-03-01 05:59:40,746,1056
0.5,2016-05-23 15:53:45,666,1065
0.5,2018-01-20 03:22:10,608,1058
0.5,2016-12-21 22:10:14,734,1046
0.5,2018-02-15 07:02:44,621,1055
0.5,2018-07-05 11:46:08,656,1049
0.5,2016-11-13 10:50:42,649,1044
0.5,2016-03-04 19:28:44,688,1051
0.5,2019-03-02 02:41:37,663,1048
0.5,2019-05-18 12:46:13,710,1051
0.5,2017-06-12 03:59:56,728,1063
0.5,2016-08-16 23:59:25,780,1046
0.5,2017-09-15 08:07:26,772,1062
0.5,2018-04-16 16:07:23,730,1044
0.5,2016-06-08 18:27:27,676,1048
0.5,2017-05-04 05:22:34,617,1062
0.5,2018-06-29 22:14:55,680,1059
0.5,2019-08-16 17:28:38,686,1047
0.5,2018-08-17 00:16:45,684,1055
0.5,2018-09-21 11:47:33,653,1047
0.5,2019-02-07 00:08:32,768,1051
0.5,2017-03-15 00:04:46,654,1049
0.5,2018-05-03 09:48:10,705,1054
0.5,2016-03-15 18:15:03,674,1066
0.5,2016-01-18 09:42:34,691,1065
0.5,2016-07-05 19:48:17,763,1061
0.5,2017-09-02 08:01:26,761,1050
0.5,2016-03-19 18:44:07,653,1062
0.5,2015-11-22 05:18:07,796,1058
0.5,2016-09-03 08:50:41,674,1051
0.5,2019-04-29 20:25:48,646,1056
0.5,2019-10-11 14:59:16,617,1052
0.5,2019-05-17 09:31:54,615,1051
0.5,2018-03-18 19:22:50,642,1066
0.5,2019-04-15 14:07:53,642,1052
0.5,2019-07-21 18:52:10,756,1054
0.5,2017-05-26 17:43:30,660,1048
0.5,2019-07-29 15:13:00,721,1064
0.5,2018-05-03 23:20:41,733,1061
0.5,2019-11-16 02:11:06,777,1044
0.5,2016-06-28 01:09:02,611,1057
0.5,2015-12-19 06:10:32,618,1065
0.5,2018-08-10 15:09:51,657,1045
0.5,2019-05-30 13:09:32,615,1047
0.5,2016-08-20 16:05:33,728,1061
0.5,2016-12-08 10:22:15,725,1050
0.5,2018-08-27 06:24:53,703,1045
0.5,2019-11-15 03:51:26,697,1062
0.5,2018-03-30 07:19:35,790,1050
0.5,2017-02-18 23:18:31,751,1059
0.5,2018-06-23 05:30:08,605,1066
0.5,2019-02-10 22:21:10,781,1062
0.5,2018-01-22 04:49:41,644,1062
0.5,2017-02-27 18:43:48,744,1061
0.5,2018-07-23 04:24:47,679,1053
0.5,2017-12-04 01:34:36,706,1049
0.5,2016-03-10 16:27:55,769,1063
0.5,2017-04-20 10:20:19,624,1051
0.5,2019-06-08 06:32:15,748,1051
0.5,2018-03-20 02:58:59,735,1050
0.5,2016-11-15 04:38:35,743,1065
0.5,2016-07-29 15:40:25,643,1055
0.5,2017-10-29 05:56:53,689,1045
0.5,2019-03-20 18:56:56,603,1047
0.5,2015-11-08 09:36:57,689,1051
0.5,2017-02-16 23:44:23,672,1059
0.5,2015-11-26 23:20:00,700,1051
0.5,2017-02-02 06:37:32,622,1044
0.5,2018-07-24 15:57:34,675,1045
0.5,2018-11-14 05:41:46,734,1053
0.5,2016-01-11 13:02:30,762,1055
0.5,2016-10-03 04:50:02,607,1056
0.5,2018-04-29 18:57:01,742,1062
0.5,2019-05-01 07:07:03,650,1049
0.5,2018-12-29 21:18:46,722,1064
0.5,2016-12-19 10:09:35,695,1060
0.5,2016-05-10 15:32:36,740,1057
0.5,2018-06-03 04:57:54,757,1060
0.5,2015-11-11 04:51:06,676,1064
0.5,2016-08-05 01:59:06,623,1056
0.5,2018-03-28 03:06:12,611,1057
0.5,2015-11-28 15:00:59,726,1055
0.5,2019-06-17 09:31:00,693,1053
0.5,2018-03-19 07:01:30,657,1045
0.5,2017-03-25 01:03:17,719,1064
0.5,2017-02-10 02:46:47,790,1047
0.5,2019-01-28 23:24:13,663,1051
0.5,2019-09-26 01:57:40,672,1062
0.5,2019-01-07 01:00:46,664,1065
0.5,2018-05-03 18:52:20,667,1065
0.5,2018-04-21 02:37:15,734,1065
0.5,2017-03-08 10:20:59,752,1049
0.5,2019-11-04 15:59:01,712,1044
0.5,2018-11-02 06:02:45,672,1050
0.5,2019-02-05 16:10:44,696,1064
0.5,2017-06-29 08:51:52,614,1058
0.5,2019-01-13 00:20:05,723,1060
0.5,2019-04-18 02:02:56,749,1066
0.5,2018-12-30 01:28:13,774,1049
0.5,2019-07-28 22:44:36,774,1058
0.5,2016-12-01 07:55:48,658,1057
0.5,2018-12-25 01:44:21,666,1046
0.5,2019-01-19 18:05:51,681,1056
0.5,2019-01-17 16:59:41,752,1059
0.5,2018-06-18 18:25:05,710,1049
0.5,2019-10-28 10:48:27,793,1049
0.5,2016-01-11 04:17:34,735,1044
0.5,2017-11-13 01:47:58,701,1065
0.5,2018-06-26 14:09:16,657,1049
0.5,2017-12-06 21:30:54,689,1054
0.5,2019-06-14 18:48:49,794,1060
0.5,2016-08-14 21:41:06,674,1049
0.5,2018-07-02 11:21:04,797,1051
0.5,2017-07-26 08:22:51,725,1055
0.5,2016-12-05 19:06:31,633,1048
0.5,2016-12-03 06:35:57,741,1057
0.5,2016-08-08 20:45:16,794,1056
0.5,2016-02-11 17:06:41,685,1059
0.5,2018-01-16 14:20:36,724,1049
0.5,2017-04-27 16:29:06,770,1049
