fecha,salida,llegada,ruta_id,bus_id,empleado_id
2017-02-09,13:34:03,06:20:56,11,69,90
2019-09-27,12:04:57,07:16:57,15,176,72
2017-12-08,02:36:28,06:02:36,15,59,40
2016-07-17,17:18:21,01:26:22,11,30,41
2017-10-21,09:25:53,07:02:30,9,86,56
2016-01-07,01:39:55,13:28:54,5,52,25
2018-09-19,03:18:20,05:40:29,13,108,41
2019-06-26,18:36:04,08:31:18,9,128,88
2019-04-01,11:54:17,17:23:35,4,122,51
2017-12-10,10:28:26,12:00:26,4,75,52
2018-01-05,08:15:48,19:24:36,12,140,2
2017-03-09,13:43:45,14:08:16,13,184,74
2017-11-22,11:52:11,00:00:06,14,131,52
2016-02-08,02:03:25,04:43:59,9,44,89
2017-06-26,20:49:40,06:51:17,7,169,31
2018-04-28,13:46:44,10:09:55,7,200,71
2017-06-27,09:29:53,23:46:33,5,161,97
2018-07-10,12:48:12,15:14:42,2,15,90
2016-04-04,12:36:06,01:44:25,5,192,29
2019-07-16,19:54:46,20:49:44,3,113,11
2018-06-22,08:01:10,15:26:44,15,32,100
2019-03-06,19:00:45,04:52:23,4,19,34
2017-11-16,14:48:01,10:36:21,15,32,13
2017-08-24,23:32:19,17:15:51,2,128,21
2018-09-01,08:55:26,09:54:57,11,95,38
2017-08-20,09:52:35,19:31:47,6,69,11
2019-08-18,23:23:43,13:44:05,12,118,46
2019-03-08,09:33:23,17:34:27,5,12,9
2019-06-16,08:17:02,04:22:59,7,149,68
2016-09-28,02:29:15,22:58:12,6,169,10
2019-02-25,16:33:09,19:09:24,7,166,6
2016-09-02,01:33:45,21:24:45,14,154,47
2016-10-31,09:55:32,13:46:09,12,125,91
2019-10-11,15:02:36,20:12:54,6,159,59
2017-06-29,12:17:18,13:56:32,14,104,85
2016-06-27,08:15:44,08:03:42,15,20,57
2016-12-02,04:46:20,06:42:20,14,3,19
2019-02-02,09:35:43,22:08:28,9,70,39
2019-03-20,07:12:51,06:17:12,15,17,68
2016-04-03,12:06:50,05:51:09,5,113,96
2019-06-17,20:25:02,17:49:09,1,175,35
2016-07-05,08:36:42,06:27:20,10,149,3
2018-07-19,07:34:31,21:20:41,7,109,76
2017-07-10,23:01:22,08:22:19,11,31,28
2018-02-12,07:34:20,20:46:29,5,104,41
2016-05-05,01:57:00,12:58:27,9,42,41
2018-10-03,13:45:55,21:07:08,8,21,25
2016-09-01,13:44:31,00:54:22,10,180,36
2017-01-02,21:03:48,11:10:43,9,148,16
2016-09-17,20:39:00,21:33:06,4,69,10
2018-05-18,07:30:40,00:34:34,3,155,43
2015-11-22,10:29:45,21:54:21,2,48,76
2018-08-02,16:13:38,20:04:48,14,101,20
2016-05-19,17:24:31,00:45:51,15,95,13
2016-06-02,14:49:55,02:29:35,3,20,59
2019-04-20,04:38:53,00:57:00,6,148,27
2018-09-04,01:43:30,16:44:30,11,38,81
2017-02-03,15:15:35,01:18:11,9,166,20
2017-11-27,19:14:20,20:59:07,2,31,96
2019-08-18,02:59:19,10:57:12,6,171,44
2017-02-22,23:51:21,20:21:11,4,61,86
2019-03-18,12:33:44,13:33:47,2,17,5
2017-08-12,15:52:25,21:36:01,13,36,97
2017-04-08,18:37:38,20:32:31,15,114,77
2016-08-16,14:17:17,11:08:54,11,49,5
2018-06-07,10:33:11,13:34:32,14,165,70
2018-05-17,22:53:53,15:01:51,4,40,41
2018-03-12,10:51:19,11:25:49,5,192,33
2018-02-23,14:25:58,23:32:42,15,149,82
2019-04-02,01:23:34,04:06:46,10,71,14
2016-05-20,19:22:12,06:01:30,15,69,43
2016-11-24,18:43:22,06:03:39,5,114,57
2018-02-09,14:04:32,23:12:08,10,127,89
2016-05-01,17:04:17,09:25:54,5,200,41
2017-01-06,07:39:57,08:39:09,3,120,83
2017-08-05,08:09:57,22:25:22,7,21,40
2019-10-24,22:18:44,09:15:35,11,157,2
2017-01-06,13:16:37,20:07:57,14,58,54
2019-03-12,17:11:56,00:09:06,8,51,44
2016-01-26,02:53:58,08:05:36,7,75,43
2018-08-27,00:26:37,15:01:30,12,21,66
2015-12-29,09:21:59,16:08:43,5,150,1
2018-10-16,23:11:54,06:19:02,1,89,88
2019-01-25,01:59:17,03:09:27,13,108,33
2016-06-18,10:20:19,14:17:26,1,166,4
2016-11-29,13:24:18,08:30:06,7,104,78
2019-07-15,08:13:06,16:34:58,5,21,67
2016-07-18,22:44:53,19:22:41,1,182,13
2019-01-20,14:12:52,08:38:42,14,63,98
2018-10-29,16:15:27,10:44:00,5,166,34
2018-04-11,07:13:45,15:22:07,15,181,19
2018-03-21,10:16:26,02:01:37,1,145,96
2016-04-22,04:34:36,00:19:59,9,15,94
2019-07-29,15:41:19,04:41:04,13,195,41
2016-07-24,22:44:36,12:32:25,9,26,29
2016-03-16,10:33:29,07:32:36,8,55,58
2016-01-13,17:06:53,17:41:59,5,46,75
2016-08-10,00:55:00,10:34:53,1,162,89
2018-02-06,15:14:18,21:51:21,3,91,72
2019-06-26,03:18:28,08:06:22,10,165,23
2019-11-07,06:30:11,08:00:07,2,131,55
2015-11-18,14:11:49,23:26:06,7,65,24
2016-11-08,00:23:30,13:43:08,7,11,37
2017-01-14,18:16:47,08:06:55,14,11,74
2017-03-16,22:17:58,17:52:55,9,146,99
2018-10-26,07:32:23,13:08:37,7,188,36
2016-08-30,13:26:18,14:32:28,12,142,77
2018-01-10,05:41:33,00:10:49,9,151,19
2019-03-14,09:38:16,14:37:20,9,9,61
2019-09-20,20:10:59,05:29:37,2,70,94
2017-11-22,21:14:57,06:25:07,10,53,13
2017-02-03,21:43:58,01:02:12,11,180,35
2016-02-06,06:44:27,10:14:50,10,120,24
2018-03-06,17:09:39,14:16:53,5,131,18
2017-01-19,01:56:11,10:15:29,12,185,4
2017-12-17,13:36:41,18:02:31,10,193,19
2018-06-10,11:44:28,07:24:33,1,174,83
2015-12-21,22:46:02,22:52:38,12,138,66
2018-11-13,14:13:02,07:05:33,7,180,90
2017-05-22,18:21:18,01:39:46,13,179,40
2018-12-16,05:52:19,06:26:06,3,132,4
2016-11-14,05:09:18,00:52:49,9,116,3
2019-07-24,16:14:11,03:21:36,10,172,8
2019-09-23,03:31:17,10:39:53,7,181,89
2016-08-15,22:08:00,12:22:22,2,177,95
2019-06-24,02:38:08,17:00:24,3,183,93
2017-10-11,17:41:13,17:15:30,1,195,62
2016-03-01,12:05:00,08:13:50,12,135,13
2019-01-10,07:53:35,00:58:26,12,102,99
2019-06-11,16:46:43,20:49:32,1,155,13
2016-04-29,23:36:40,08:13:35,15,160,16
2017-04-06,16:55:03,22:37:39,2,136,90
2018-06-03,13:12:31,05:24:54,15,110,81
2019-04-21,12:09:51,00:12:53,5,39,22
2018-04-12,10:30:10,17:32:37,8,183,34
2019-01-20,02:45:49,19:16:39,3,11,30
2017-04-07,05:03:07,02:32:45,10,159,95
2017-08-17,13:49:44,20:59:15,14,59,16
2016-08-25,09:00:35,08:14:41,5,141,76
2016-04-23,10:12:20,21:22:06,4,88,11
2018-11-25,01:06:48,18:20:38,14,121,50
2017-09-10,17:11:20,05:32:29,9,181,37
2016-11-16,18:01:10,23:12:10,12,132,7
2018-01-08,18:07:45,08:21:36,2,56,86
2019-04-03,06:34:34,06:08:03,15,29,66
2019-05-17,00:06:34,06:35:51,10,76,87
2018-08-02,14:13:21,05:44:19,1,150,100
2016-05-10,02:03:36,20:09:30,12,161,51
2016-08-03,11:10:52,11:09:44,8,119,70
2017-06-03,18:48:47,15:36:01,9,134,15
2019-03-26,17:39:28,13:10:16,4,71,73
2016-03-26,23:40:40,15:57:42,7,83,55
2019-09-11,00:08:04,12:46:10,14,170,66
2017-06-02,22:16:46,21:12:51,11,43,58
2016-06-21,08:31:48,06:47:45,14,165,38
2016-02-26,16:19:15,08:51:59,9,162,89
2017-08-14,11:22:53,23:19:03,9,59,46
2015-12-15,00:53:42,16:41:16,6,48,40
2018-11-13,15:20:57,22:43:37,10,107,35
2017-03-05,21:58:12,20:00:13,9,196,41
2017-07-03,07:30:09,14:23:05,7,127,84
2018-08-26,02:37:48,21:55:08,6,123,63
2019-07-17,14:53:06,10:28:25,15,175,34
2017-02-06,20:09:52,16:55:43,12,108,35
2019-03-12,12:22:02,05:40:10,5,58,90
2019-06-09,06:53:53,20:45:37,14,58,94
2016-10-10,00:25:14,17:03:38,9,60,81
2019-03-20,10:21:45,10:54:00,7,4,95
2018-02-22,17:58:23,04:08:22,6,165,15
2018-06-15,19:34:00,11:25:48,6,126,91
2018-09-17,01:14:54,05:32:03,4,10,82
2017-08-23,09:07:44,00:16:47,1,1,52
2017-01-16,10:40:19,10:11:13,1,97,25
2016-07-15,00:26:11,23:36:13,3,199,2
2017-10-17,10:11:57,13:35:34,7,8,18
2016-01-14,04:16:26,17:34:57,11,31,7
2016-03-09,16:53:43,16:57:05,3,6,39
2016-07-17,19:28:39,07:55:33,7,14,27
2019-09-17,09:39:41,00:06:32,3,80,58
2016-03-03,11:43:51,23:36:39,9,177,83
2017-06-26,15:46:06,19:47:10,8,31,10
2017-04-13,21:34:55,02:37:32,1,121,77
2018-06-26,18:01:09,01:28:08,10,188,59
2019-07-26,19:21:43,16:00:56,4,82,100
2016-04-03,03:31:06,13:13:26,6,105,62
2018-06-30,07:17:22,23:38:53,7,141,77
2016-11-02,06:12:11,12:10:10,14,70,50
2017-11-28,02:17:53,02:51:35,4,21,69
2016-01-02,16:39:03,07:02:38,10,162,94
2017-01-08,01:24:33,10:23:44,13,141,52
2016-07-23,17:02:47,08:34:19,3,30,66
2019-05-20,14:43:56,00:01:51,14,18,93
2018-11-24,23:15:26,16:59:11,7,15,78
2019-03-30,01:11:48,07:19:40,8,178,40
2015-12-24,02:05:26,08:31:26,9,191,83
2017-08-21,23:34:15,06:51:57,3,78,55
2019-01-24,17:13:38,07:39:23,12,40,40
2018-02-13,07:38:39,20:28:59,3,56,39
2018-06-16,11:33:47,21:40:50,6,85,62
2018-06-21,18:30:37,17:49:16,6,24,43
2016-12-23,03:37:37,17:24:54,9,170,97
2016-03-09,03:40:28,22:38:39,2,177,94
2018-10-18,12:40:14,03:56:15,14,94,43
2018-01-07,08:10:50,16:22:47,5,56,49
2018-11-16,16:29:09,17:40:30,3,110,69
2019-01-20,05:59:19,07:11:11,8,61,61
2018-03-03,17:08:19,20:32:53,11,114,51
2017-08-08,20:47:15,02:54:25,2,51,45
2016-07-02,01:31:14,23:12:29,3,95,56
2016-04-29,02:09:36,20:48:15,12,122,84
2017-03-21,11:32:59,01:18:38,11,41,55
2017-03-10,12:47:18,23:46:26,10,28,19
2019-09-26,11:43:27,09:43:17,5,85,30
2016-06-15,16:16:22,18:11:08,6,129,15
2017-02-14,21:31:54,18:21:09,11,124,59
2017-03-01,21:30:58,04:16:50,12,56,25
2018-08-01,14:19:01,00:14:48,12,162,85
2018-03-15,00:59:50,18:43:45,3,33,6
2018-02-11,14:13:57,09:56:51,2,29,90
2017-08-21,02:24:37,08:10:57,10,46,67
2017-10-31,10:15:09,09:20:02,1,85,35
2018-11-24,07:54:43,03:44:53,3,12,68
2017-05-22,08:09:35,16:50:50,14,33,30
2017-12-02,03:10:55,23:57:23,5,103,28
2017-09-07,08:10:59,00:24:28,15,12,6
2015-11-23,07:36:11,04:25:01,12,71,64
2016-12-11,00:05:00,18:35:04,5,103,53
2018-12-19,15:46:52,20:02:10,8,143,58
2017-07-28,10:29:58,04:06:08,8,38,68
2017-10-03,15:18:23,02:33:36,15,55,15
2019-09-22,01:29:05,00:47:13,6,5,9
2016-05-04,11:22:33,22:35:35,15,141,42
2019-02-09,00:16:43,07:25:13,5,10,10
2017-02-24,05:32:57,02:13:20,15,83,65
2019-11-11,21:32:02,01:00:43,4,186,24
2016-02-17,01:21:43,18:05:22,9,64,28
2018-11-11,04:33:56,05:13:06,1,26,54
2019-05-22,10:53:17,13:08:40,6,180,35
2017-06-10,18:59:15,01:17:19,2,80,61
2016-11-05,14:35:24,14:27:11,4,182,94
2018-10-12,18:45:18,19:56:25,9,30,15
2019-03-12,21:14:01,11:27:06,1,192,39
2019-02-28,20:16:42,20:04:49,3,29,78
2019-08-02,03:08:28,15:33:27,10,125,33
2018-07-14,10:03:34,01:01:05,11,16,5
2018-01-21,01:01:23,08:02:32,4,4,10
2016-08-15,19:21:06,01:00:52,11,27,19
2019-08-15,01:12:53,04:38:14,14,99,72
2019-03-27,15:52:18,05:20:01,4,66,21
2017-05-08,16:28:30,00:50:04,11,186,19
2019-04-27,12:55:06,13:04:49,3,82,15
2016-06-16,00:54:31,18:46:11,1,14,54
2018-06-09,17:50:06,00:37:48,1,36,26
2019-09-10,03:41:32,07:11:20,12,168,66
2019-01-05,22:30:59,02:26:24,4,155,53
2018-02-07,02:32:56,13:24:07,2,30,28
2016-07-24,16:00:38,18:52:17,7,24,11
2019-10-06,20:05:00,08:45:48,14,122,92
2019-07-28,09:30:02,11:36:46,13,83,28
2019-05-13,13:25:46,17:24:32,10,70,85
2016-10-18,02:37:49,07:51:04,15,1,22
2019-10-14,13:49:12,17:07:00,12,91,70
2018-10-02,01:26:10,01:32:49,12,92,28
2016-01-20,07:17:05,07:28:42,11,198,80
2019-10-08,23:52:40,09:21:30,6,140,40
2015-12-11,14:56:32,15:26:26,6,158,92
2016-08-12,22:49:54,21:27:51,12,150,57
2016-06-10,14:04:53,17:49:45,9,109,2
2016-10-25,19:33:53,22:57:28,4,104,63
2015-12-08,17:30:54,21:26:43,7,20,83
2018-06-24,18:03:52,04:08:50,1,23,50
2016-03-18,23:08:53,14:29:47,13,64,32
2019-09-02,06:52:29,19:20:06,1,114,47
2016-05-17,15:57:21,15:30:17,12,137,86
2017-10-02,11:38:32,19:01:50,12,27,90
2017-06-05,13:00:52,02:11:14,3,32,26
2016-09-22,00:58:32,20:48:16,3,118,13
2017-09-11,20:20:27,00:09:07,14,78,40
2019-01-29,19:29:18,01:16:43,13,58,72
2019-11-17,01:20:45,21:44:23,13,45,3
2018-04-05,02:38:22,05:33:40,15,114,84
2018-06-23,03:21:03,12:40:08,13,147,61
2016-06-26,14:14:38,14:00:40,2,195,85
2019-08-18,02:04:02,16:23:11,7,60,77
2018-01-30,09:44:21,08:32:29,15,113,14
2016-09-02,10:26:40,09:15:45,10,124,23
2016-05-07,14:43:31,03:06:55,1,138,94
2016-02-09,09:58:52,12:49:27,10,64,82
2018-10-15,19:01:35,04:21:47,2,89,93
2018-04-20,17:53:39,18:47:23,4,62,81
2018-07-27,11:18:48,03:55:56,1,8,55
2018-10-16,18:25:40,17:28:19,13,75,91
2017-07-31,09:34:17,04:14:35,6,79,79
2018-12-23,05:09:47,07:26:09,10,150,23
2015-12-14,06:57:53,09:13:24,14,102,92
2018-03-05,09:46:47,01:00:28,10,46,3
2018-04-29,05:53:04,21:59:34,2,176,71
2017-05-15,15:42:18,16:57:14,3,147,99
2015-12-10,06:24:43,08:40:52,12,148,2
2018-08-02,17:47:34,18:08:34,5,181,84
2016-04-01,21:39:46,22:04:46,8,60,33
2016-07-02,19:10:33,12:45:25,10,190,77
2016-09-01,10:18:18,11:40:43,5,180,81
2017-03-25,04:31:02,13:52:06,14,45,77
2016-11-08,08:10:24,10:31:34,14,56,96
2019-04-25,01:29:12,23:51:40,11,55,57
2016-07-07,08:28:23,15:36:49,11,13,61
2016-08-21,07:42:44,20:32:11,6,162,6
2018-11-17,03:56:12,03:46:48,1,75,91
2016-03-20,09:07:51,19:59:52,4,73,60
2018-12-19,15:38:00,21:08:34,15,163,9
2019-09-09,20:34:50,07:35:13,15,161,87
2018-06-22,00:24:43,02:35:07,15,37,14
2017-11-23,03:51:39,08:24:05,4,148,57
2017-10-24,04:24:55,21:53:14,2,2,36
2018-01-09,18:44:33,01:53:44,5,106,90
2019-03-10,06:57:18,15:48:37,2,84,82
2016-01-01,18:23:10,05:56:07,2,159,35
2019-07-28,09:42:46,11:50:25,12,164,21
2016-07-26,14:53:49,18:59:02,9,63,80
2016-10-30,03:52:18,19:04:07,4,173,51
2016-10-14,06:16:24,01:21:03,1,170,60
2018-07-09,15:23:54,12:21:31,4,184,25
2019-10-29,06:07:32,10:36:32,15,20,26
2017-09-15,13:54:49,18:21:58,7,64,69
2017-07-04,06:34:23,10:12:58,5,91,11
2019-04-29,14:36:14,17:33:16,8,193,3
2017-06-04,01:51:32,10:50:23,8,127,28
2018-11-25,05:51:48,09:23:07,9,86,80
2016-03-14,05:56:52,11:00:11,2,196,22
2016-04-21,00:42:37,23:19:45,13,169,65
2019-10-21,02:43:40,00:18:23,13,168,18
2019-06-12,16:24:53,04:34:00,2,183,85
2017-11-08,10:28:52,11:49:17,3,185,73
2019-06-17,19:07:54,05:12:49,3,181,9
2018-09-08,03:46:02,00:41:45,3,26,9
2017-09-14,16:27:25,14:44:53,11,126,86
2018-09-20,06:15:13,16:38:11,10,55,18
2016-03-23,11:44:09,02:52:11,9,151,56
2017-06-14,06:52:41,17:10:16,5,67,81
2019-08-05,04:46:43,03:00:33,12,36,99
2017-01-21,15:15:41,08:23:30,11,175,23
2018-07-06,16:50:24,02:17:02,14,120,75
2019-02-21,17:17:42,00:25:05,2,58,40
2016-01-06,10:02:20,20:04:08,5,123,86
2019-08-28,13:45:31,22:27:09,3,40,10
2015-12-12,17:51:30,01:10:47,7,199,77
2017-11-28,15:06:25,13:27:02,7,7,39
2019-06-26,09:14:15,18:57:28,13,141,41
2016-04-19,11:45:08,05:56:44,1,48,24
2015-12-16,16:03:04,01:26:40,5,109,98
2019-05-08,10:52:38,09:14:36,11,125,51
2017-06-14,09:29:44,18:15:53,13,3,85
2017-08-23,02:51:19,02:40:41,6,76,55
2018-07-31,23:38:09,00:44:29,11,35,95
2016-04-30,13:44:20,17:26:16,12,169,31
2016-10-26,23:02:06,06:08:03,7,147,50
2017-04-15,03:41:54,16:43:10,2,18,82
2017-09-01,12:56:40,11:46:33,4,127,29
2017-10-26,02:44:03,00:04:35,14,97,61
2016-03-28,18:28:48,01:21:17,2,149,3
2016-09-14,13:18:45,07:12:17,7,28,14
2017-05-24,03:15:50,16:55:33,3,89,26
2018-02-09,20:07:03,18:49:25,12,7,10
2016-07-15,05:12:05,02:59:35,12,154,72
2019-01-15,06:25:24,20:16:09,7,14,70
2017-11-28,09:40:21,06:52:27,13,88,44
2018-06-24,19:12:08,20:35:03,5,105,39
2016-12-06,16:04:40,11:27:41,8,159,35
2019-07-29,17:27:57,23:46:05,1,110,81
2017-02-19,22:37:23,17:42:11,6,7,93
2018-03-27,19:56:34,18:56:46,9,25,99
2016-04-08,23:42:39,02:37:16,7,192,14
2016-04-11,12:28:26,18:38:35,6,64,57
2018-10-15,17:59:46,10:13:11,1,178,84
2019-11-01,01:09:37,12:20:30,11,87,78
2019-05-28,19:02:54,04:02:51,12,195,69
2017-06-28,06:13:16,05:31:22,10,116,56
2016-10-19,10:22:27,03:59:23,2,34,88
2018-09-20,05:40:52,20:36:59,7,189,29
2019-05-14,00:17:20,18:05:50,2,150,11
2017-06-29,22:58:14,14:47:44,3,140,78
2018-01-07,15:18:28,00:46:27,3,96,83
2019-03-10,20:50:06,08:10:18,3,172,51
2018-10-26,05:52:35,21:31:48,9,21,68
2016-10-23,02:35:33,10:07:59,7,116,7
2019-09-09,11:20:09,12:30:17,10,125,46
2016-11-19,14:09:42,23:23:50,6,150,10
2017-10-14,18:03:55,18:46:16,14,40,25
2016-12-09,22:48:05,22:35:34,14,5,11
2016-02-06,08:58:45,13:23:36,1,148,18
2016-01-14,20:53:35,23:40:02,3,131,41
2017-02-09,22:44:18,06:55:56,7,4,43
2017-01-31,06:12:58,17:50:16,3,194,55
2017-02-02,03:04:53,15:07:40,9,24,89
2016-12-29,13:39:28,02:36:23,2,192,71
2015-11-02,19:19:45,19:48:29,1,29,38
2016-11-22,15:03:22,05:14:32,9,84,59
2019-03-06,09:42:52,20:22:40,4,157,13
2015-12-11,19:44:51,13:55:48,1,188,18
2017-12-13,09:49:02,01:54:36,14,182,100
2017-12-22,17:12:51,23:32:47,6,65,56
2019-07-04,05:28:21,20:04:44,13,137,77
2017-01-01,01:19:13,15:14:14,11,62,2
2016-01-29,10:19:48,22:29:58,6,181,26
2016-04-10,13:07:50,17:13:33,5,68,65
2016-09-06,16:17:15,18:11:28,2,189,18
2016-10-20,10:14:27,21:40:51,2,116,95
2017-01-14,06:24:20,03:57:04,14,166,93
2017-05-30,16:02:20,15:38:09,13,32,94
2017-03-21,19:33:10,23:48:58,8,53,23
2018-07-10,20:37:03,14:32:45,3,89,39
2016-10-04,11:58:32,23:35:26,8,60,52
2017-05-25,22:24:26,15:21:22,15,34,53
2019-03-09,21:53:45,17:17:45,11,32,51
2017-10-10,18:06:14,03:11:26,7,56,44
2016-04-03,11:04:57,13:55:14,10,23,54
2018-10-17,09:02:06,06:22:55,7,84,76
2019-04-12,01:08:42,07:19:15,12,112,48
2017-04-02,02:26:56,13:36:46,8,140,57
2018-03-21,12:55:19,16:50:41,9,199,32
2017-06-04,04:00:44,19:47:56,8,98,69
2016-08-31,05:06:47,19:49:18,13,16,17
2015-12-26,21:15:17,03:32:15,1,104,80
2018-08-16,13:03:00,18:14:05,13,44,1
2019-03-05,19:29:54,10:26:17,1,118,68
2017-01-26,22:19:08,00:06:28,15,175,56
2018-02-26,06:06:10,12:59:25,11,25,69
2017-06-04,23:17:55,22:37:25,8,72,60
2015-12-23,16:13:21,01:51:40,2,20,34
2016-10-23,10:32:37,15:09:15,5,179,60
2017-05-16,19:45:46,05:41:38,1,146,59
2018-05-10,10:05:41,20:14:57,3,15,41
2017-03-07,04:32:00,14:20:23,3,54,52
2018-06-27,05:00:26,07:10:42,9,178,21
2018-02-02,12:10:02,19:08:01,3,99,89
2019-08-15,02:57:39,20:56:44,8,176,36
2016-07-03,07:26:40,04:26:54,1,169,97
2017-09-11,20:39:50,14:13:08,11,180,1
2019-07-27,18:19:51,23:35:34,7,62,79
2018-04-13,12:03:47,00:13:25,7,190,55
2017-04-30,15:49:27,03:47:14,3,156,96
2017-03-09,19:58:41,06:15:24,13,58,16
2018-12-11,06:38:30,09:33:58,15,106,63
2018-11-27,16:17:18,05:28:35,10,84,97
2017-09-30,14:50:08,13:52:14,2,79,50
2018-02-01,01:17:14,03:25:38,2,108,82
2016-11-09,04:14:17,16:52:33,10,167,16
2019-05-01,15:01:23,23:34:38,9,182,41
2017-04-30,08:44:23,03:38:00,2,4,23
2018-07-17,23:43:24,18:17:13,8,65,75
2016-06-28,17:19:39,10:34:08,5,145,32
2016-02-14,11:34:47,09:15:57,8,118,70
2017-02-04,10:39:21,23:24:57,12,61,76
2016-01-16,14:58:04,19:25:00,4,50,36
2018-03-24,01:21:29,20:19:51,13,35,50
2019-03-25,16:12:49,13:19:22,7,11,96
2018-03-04,02:44:26,18:45:45,7,3,3
2018-08-18,21:51:32,15:01:34,12,46,90
2018-03-21,14:24:28,08:14:50,2,42,52
2018-04-15,17:22:00,22:46:09,8,112,85
2017-11-29,00:00:46,03:22:06,12,19,36
2018-01-17,13:53:27,21:21:46,1,156,58
2017-12-09,16:16:10,10:10:57,14,155,72
2019-09-23,15:27:58,02:24:51,14,41,67
2017-11-02,08:25:54,14:53:45,7,2,98
2016-01-02,23:46:30,21:09:02,11,27,61
2016-09-14,00:42:17,21:23:25,5,140,64
2018-03-07,10:54:51,20:27:19,6,127,62
2017-02-12,09:07:03,07:41:42,1,120,9
2017-02-08,11:13:59,23:15:34,12,66,42
2019-07-09,21:39:40,14:08:52,15,127,60
2016-06-09,03:27:53,10:16:30,10,118,65
2016-02-21,01:30:07,17:57:34,14,7,65
2019-07-25,10:22:54,00:23:34,14,85,10
2018-09-24,18:34:09,00:55:20,10,192,42
2019-02-19,23:18:20,12:40:13,9,39,55
2017-02-20,13:43:25,03:18:18,2,32,20
2019-05-02,20:58:10,14:23:32,14,111,30
2017-04-06,19:26:37,15:55:47,1,113,38
2019-01-08,07:08:36,13:43:31,6,156,47
2019-06-17,23:12:09,22:02:10,9,1,63
2016-03-14,05:13:55,01:18:18,13,191,99
2019-01-04,21:05:11,07:02:45,11,77,32
2017-07-24,23:07:25,22:26:00,12,182,51
2016-09-07,23:36:53,09:09:41,1,2,84
2016-01-09,07:57:14,12:22:47,7,156,16
2019-09-02,10:41:30,00:20:44,11,33,88
2017-07-02,22:48:28,13:39:18,7,126,23
2017-03-26,06:14:07,20:09:21,13,19,60
2018-10-07,23:58:55,08:21:10,15,146,6
2017-05-05,15:01:45,12:40:22,7,26,70
2017-05-17,01:17:05,13:16:28,3,75,81
2016-07-10,03:42:16,09:47:40,2,64,67
2016-09-28,05:18:38,00:46:09,6,184,53
2018-03-23,15:11:41,18:04:07,5,141,32
2016-10-02,17:49:48,14:55:21,2,162,3
2017-06-22,19:19:22,02:14:34,8,171,72
2016-07-19,18:40:53,23:24:41,10,59,31
2019-02-23,05:10:07,01:42:45,3,65,75
2019-06-16,19:40:57,13:34:38,4,51,56
2018-11-26,07:50:38,04:10:02,13,48,54
2017-06-04,08:55:11,08:20:35,1,199,55
2016-01-16,16:48:09,18:47:14,9,183,16
2018-02-22,12:43:10,04:34:48,9,63,38
2016-06-23,20:42:27,21:29:29,13,49,21
2017-02-05,17:32:40,03:56:09,1,191,18
2019-06-06,22:24:54,00:10:08,7,200,52
2017-11-04,01:05:53,01:22:48,13,11,79
2019-10-02,05:23:02,12:17:14,5,79,25
2016-06-20,10:06:11,01:16:03,6,163,83
2019-10-09,13:54:39,13:01:08,15,6,66
2016-02-20,09:21:45,08:52:09,12,199,50
2019-04-29,13:54:51,14:01:53,9,56,17
2016-12-07,06:58:19,07:43:30,11,147,37
2018-06-17,18:21:35,10:28:52,7,27,90
2016-11-03,16:19:23,04:14:27,12,121,57
2019-07-11,22:47:50,10:12:38,4,160,37
2017-10-22,21:25:41,04:53:38,5,148,72
2018-04-02,11:15:58,14:13:59,10,79,49
2019-10-25,22:39:19,14:28:48,2,169,75
2017-12-20,14:34:21,23:13:41,13,42,69
2019-02-26,01:04:31,17:56:10,3,80,100
2019-08-09,15:26:27,20:59:53,13,20,39
2019-03-21,23:51:27,23:20:15,11,51,34
2018-09-28,14:44:48,07:33:01,3,8,10
2016-03-30,08:07:35,18:13:09,5,45,82
2018-04-26,11:39:20,11:22:59,7,133,17
2018-01-12,03:00:08,19:03:40,10,101,45
2019-04-28,12:14:02,20:25:05,14,138,2
2016-09-08,21:24:38,02:12:56,11,106,46
2018-02-04,07:54:50,05:23:11,5,182,75
2017-11-24,00:10:27,16:05:10,3,123,84
2018-08-25,18:41:33,01:30:11,3,9,93
2016-07-05,22:09:35,21:01:03,5,9,33
2019-03-08,05:58:20,10:32:35,6,56,66
2018-10-16,02:15:17,13:14:34,7,112,9
2018-07-07,07:34:04,13:30:00,13,14,59
2017-07-30,01:44:20,18:21:45,1,61,32
2016-05-07,01:31:40,14:19:11,15,154,73
2017-01-23,19:04:04,02:01:26,9,154,71
2018-12-09,02:51:26,03:08:27,2,200,78
2019-05-09,02:14:19,07:12:13,8,133,90
2017-12-08,00:11:44,02:16:54,3,82,77
2017-04-15,14:45:11,13:29:37,2,174,24
2019-03-29,03:16:43,22:19:24,1,164,68
2018-04-05,02:45:37,10:20:59,15,159,41
2017-12-12,19:07:11,02:43:07,1,65,85
2016-11-22,19:48:00,23:15:58,9,110,27
2019-10-07,01:14:28,02:15:25,9,188,13
2016-07-10,14:13:33,15:44:23,3,108,100
2019-03-12,03:45:38,22:29:43,14,195,36
2016-01-30,09:54:58,19:54:36,4,156,27
2016-06-23,20:54:59,12:44:22,1,116,27
2018-02-24,07:16:06,05:12:45,7,155,14
2019-09-17,11:54:41,18:15:59,11,165,17
2017-09-11,20:32:44,15:15:05,7,59,40
2018-03-16,13:39:19,11:42:16,15,142,37
